Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
LPG,INDOT - Beanblossom Maintenance Unit,6751 N State Rd 135,,Freetown,IN,47235,,,E,,Private,"Municipal fleets interested in fueling may contact Kellie Walsh (317-985-4380, kellie@greaterindiana.com) for arrangements",,,,,,,,,,,200-8,38.9730129,-86.1343988,2015-01-06,42778,2015-01-06 17:49:51 UTC,SG,,,,,,false,,
CNG,Ward Alternative Energy - Longmont CNG Station,1100 S Sherman St,,Longmont,CO,80501,,720-941-2791,E,,Public - Credit card at all times,"24 hours daily; station can accommodate most heavy-duty vehicles, except for tractor trailers.; Also accepts Ward fueling card",A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,40.1464137,-105.1145973,2015-03-04,53750,2015-03-04 14:25:33 UTC,P,,,2013-11-01,,HD,,,
ELEC,Hampton Inn,47 Farrell St,,Rutland,VT,05701,,802-773-9066,E,,Public,24 hours daily,,,,,,4,,,,,GPS,43.583933,-72.969967,2015-04-03,66536,2015-04-03 17:56:31 UTC,P,,,2015-02-24,,,,,J1772
LPG,Connelly RV Resort and Kamper's Lodge,3465 US Highway 301 N,,Wilson,NC,27893,,252-237-0905,E,,Public - Call ahead,7:30am-6:30pm M-Sun,Checks Cash D M V,,,,,,,,,,200-8,35.746035,-77.873964,2015-01-06,51410,2015-01-06 17:46:43 UTC,P,,,,,,false,,
CNG,Ohio Department of Transportation - District 12,5500 Transportation Blvd,At I-480,Garfield Heights,OH,44125,,,E,,Private,,,,B,3000,,,,,,,200-8,41.4154437,-81.6151916,2015-03-04,307,2015-03-04 01:16:28 UTC,SG,,,1992-04-15,,LD,,,
E85,Anew,2431 84th Ave,,Zeeland,MI,49464,,800-748-0595,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,,,,,,200-8,42.8137389,-85.989809,2015-01-06,61557,2015-01-06 17:45:41 UTC,P,,,2014-03-01,,,,false,
ELEC,Nelson Nissan,800 W Queens St,,Broken Arrow,OK,74012,,918-258-6581,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,GPS,36.071228,-95.800458,2015-01-06,49684,2015-02-10 18:50:02 UTC,P,,,2012-10-25,,,,,J1772
ELEC,TUCSON RENTAL,9855 E Speedway Blvd,,Tucson,AZ,85748,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,32.2361565,-110.7817917,2015-04-23,36343,2015-04-23 07:58:26 UTC,,,,,,,,,NEMA520 J1772
LPG,U-Haul,1768 N Glenstone Ave,At Commercial,Springfield,MO,65803,,417-866-4893,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-8,37.2299669,-93.2612323,2015-01-06,19948,2015-01-06 17:46:27 UTC,P,,,,,,true,,
LPG,Suburban Propane,2230 Lansing Rd,"I-69 S, exit 61, 1 mile off highway",Charlotte,MI,48813,,517-543-1363,E,,Public - Call ahead,8am-4:30pm M-F,A Checks Cash D M V,,,,,,,,,,200-8,42.5922489,-84.7911848,2015-01-06,13889,2015-01-06 17:45:24 UTC,P,,,,,,false,,
ELEC,Mountain Edge Cafe,320 NW Santiam Blvd,,Mill City,OR,97360,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-8,44.757142,-122.480885,2015-04-23,65889,2015-04-23 08:49:45 UTC,,,,,,,,,J1772 CHADEMO
ELEC,Brown's Fairfax Nissan,11010 Fairfax Blvd,,Fairfax,VA,22030,,703-591-8009,E,,Private,,,,,,,1,,,,,200-8,38.8530341,-77.3244478,2015-01-06,48262,2015-02-10 18:43:59 UTC,P,,,2011-03-15,,,,,J1772
LPG,Froman Oil & Propane,17951 S Highway 66,"From Claremore take Highway 66 N, station is 2.5 miles down on the east side",Claremore,OK,74017,,918-341-4434,E,,Public,"8am-5pm M-F, 8:30am-11am Sat",Cash M V,,,,,,,,,,200-8,36.353369,-95.5841669,2015-01-06,18861,2015-01-06 17:44:03 UTC,P,,,,,,false,,
LPG,Ted Johnson Propane,5140 N Elton St,Between Main and Arrow Hwy,Baldwin Park,CA,91706,,626-337-1222,E,,Public,8am-4pm M-F,Cash Checks A M V,,,,,,,,,,200-8,34.106238,-117.9505061,2015-01-06,20501,2015-04-21 20:56:20 UTC,P,,,,,,false,,
CNG,SunLine Transit Agency,32505 Harry Oliver Tr,"Exit I-10 at Ramon Road, go east on Ramon, east on Warner, north on Harry Oliver Trail, station on left.",Thousand Palms,CA,92276,,760-343-3456,E,,Public - Credit card at all times,24 hours daily,M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,33.8153399,-116.3942833,2015-02-03,1014,2015-02-03 18:09:55 UTC,P,,,2006-08-12,,HD,,,
ELEC,NECA-IBEW Electrical Training Center,16021 NE Airport Way,,Portland,OR,97230,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,45.557884,-122.497748,2015-04-23,44897,2015-04-23 07:11:35 UTC,,,,,,,,,J1772
CNG,Alternative Vehicle Service Group - Tewksbury,20 Main St,"Route 495 to Route 38 N, then to the second set of lights and turn right onto Clark Road.",Tewksbury,MA,01876,,617-242-8755,E,,Public - Credit card at all times,24 hours daily; debit cards not accepted,M V PHH Wright_Exp,,Q,3000 3600,,,,,,,200-8,42.628424,-71.2734198,2015-01-06,18892,2015-04-14 02:37:52 UTC,P,,,2000-02-15,,MD,,,
E85,Speedway #5543,8185 Commerce Rd,,Commerce,MI,48382,,248-366-9663,E,,Public,24 hours daily,A Checks Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.5925017,-83.4455115,2015-03-04,53835,2015-03-04 14:26:59 UTC,P,,,2013-12-15,,,,false,
E85,Signal Food,1690 W State Highway J,,Ozark,MO,65721,,417-581-9902,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-8,37.0701339,-93.2204668,2015-01-06,49311,2015-01-06 17:46:35 UTC,P,,,2010-09-15,,,,false,
LPG,Thompson Gas,1225 W D St,Corner of West D and 421 bus,North Wilkesboro,NC,28659,,336-838-8332,E,,Public,8am-4:30pm M-F,Checks Cash D M V,,,,,,,,,,200-8,36.1592725,-81.1536347,2015-01-06,51404,2015-01-06 17:44:01 UTC,P,,,,,,true,,
ELEC,BROOKFIELD WEST,355 S Grand Ave,,LA,CA,90071,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.0525414,-118.2529661,2015-04-23,66679,2015-04-23 08:39:45 UTC,,,,,,,,,J1772
ELEC,INTUIT INC,2750 Coast Ave,,Mountain View,CA,94043,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,37.4298846,-122.0966473,2015-04-23,62888,2015-04-23 07:43:56 UTC,,,,,,,,,J1772
ELEC,Firelite Lodge,7035 N Lake Blvd,,Tahoe Vista,CA,96148,,530-546-7222,T,,TEMPORARILY UNAVAILABLE (Public),8am-10pm daily,,,,,,2,,,,,200-8,39.2396769,-120.0477726,2015-01-06,52098,2015-04-21 18:30:50 UTC,P,,,,,,,,J1772
ELEC,Central Connecticut State University - Student Center,105 Ella Grasso Blvd,,New Britain,CT,06053,,860-832-3068,E,,Public,24 hours daily,,,,,,2,,,,,GPS,41.693068,-72.767971,2015-04-03,63173,2015-04-03 17:12:00 UTC,SG,,,2014-09-20,,,,,J1772
ELEC,InterCity Transit,526 Pattison SE,One charger in visitor lot and one charger in employee lot.,Olympia,WA,98506,,360-786-8585,E,,Public,24 hours daily,,,,,2,,,,,,200-8,47.0442957,-122.8576441,2015-01-06,37665,2015-01-06 17:46:31 UTC,P,,,2008-01-15,,,,,NEMA520
ELEC,Walmart #2321 - Kailua-Kona HI,75-1015 Henry St,,Kailua-Kona,HI,96740,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,19.645467,-155.990287,2015-04-23,51262,2015-04-23 07:11:38 UTC,,,,,,,,,J1772
E85,Pioneer Travel Plaza,3230 Pioneer Rd,,Richfield,WI,53076,,262-628-3344,E,,Public,24 hours daily,A Checks Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,43.282288,-88.19695899999999,2015-01-06,33220,2015-01-06 17:48:29 UTC,P,,,2008-07-15,,,,false,
ELEC,NRG eVgo - Katy Mills Mall,5000 Katy Mills Cir,,Katy,TX,77494,,877-455-3833,E,,Public - Card key at all times,24 hours daily; eVgo network subscription and key fob required,,,,,,2,1,,eVgo Network,https://www.evgonetwork.com/,GPS,29.775709,-95.807992,2015-01-06,64608,2015-04-20 18:06:42 UTC,P,,,2014-11-10,,,,,J1772 CHADEMO
ELEC,UW,1390 University Ave,,Madison,WI,53706,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,43.0741367,-89.4086354,2015-04-23,62460,2015-04-23 08:35:45 UTC,,,,,,,,,J1772
LPG,Pilot Travel Center,2115 Highway 395,I-84/82 Exit 188,Stanfield,OR,97875,,541-449-1403,E,,Public,24 hours daily,A Checks Cash D M V,,,,,,,,,,200-8,45.765844799999996,-119.2056882,2015-03-04,66195,2015-03-04 01:17:56 UTC,P,,,2015-02-15,,,false,,
E85,Casey's General Store,620 2nd Ave S,,St. James,MN,56081,,507-375-3411,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,43.9812112,-94.6273873,2015-03-04,25467,2015-03-04 14:21:05 UTC,P,,,2015-02-23,,,,false,
HY,Clean Energy - RTC Ronemus,2950 Ronemus Dr,"Cheyenne Ave and Ronemus Dr, go 0.5 miles west of US-95 on Cheyenne Ave, directly behind Library at Cheyenne and Buffalo Ave",Las Vegas,NV,89128,,866-809-4869,E,,Private - Government only,,,,,,,,,,,,200-8,36.2140887,-115.2575717,2015-03-04,21832,2015-03-04 14:21:17 UTC,LG,,,2002-08-01,,,,,
ELEC,Ingles Market,915 Merrimon Ave,,Asheville,NC,28804,,828-253-1326,E,,Public,24 hours daily,,,,,,2,,,,,200-8,35.630596,-82.552083,2015-04-03,66409,2015-04-03 17:08:05 UTC,P,,,2014-11-01,,,,,J1772
E85,Stripes Store #2221,6841 Weber,At Saratoga Blvd,Corpus Christi,TX,78413,,361-855-8865,E,,Public,24 hours daily,A Checks Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,27.693267,-97.415679,2015-01-06,41199,2015-01-06 17:44:06 UTC,P,,,2011-07-01,,,,false,
ELEC,"""North 40"" Parking Lot",1647 L Ave,,Plano,TX,75074,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.021847,-96.697517,2015-04-23,62364,2015-04-23 07:10:13 UTC,,,,,,,,,J1772
E85,Spinx #233,215 S Pine St,,Spartanburg,SC,29302,,864-573-6442,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,34.9501739,-81.917306,2015-01-06,32700,2015-01-06 17:48:01 UTC,P,,,2008-01-15,,,,false,
CNG,City of Los Angeles - Port of Los Angeles - Administration,325 S Palos Verdes St,At West 3rd St.,Los Angeles,CA,90731,,,E,,Private,,,,T,3600,,,,,,,200-8,33.7411549,-118.2813671,2015-01-06,60728,2015-04-16 21:02:59 UTC,LG,,,2014-01-07,,LD,,,
ELEC,Data Cave,2425 Technology Blvd,,Columbus,IN,47201,,,E,,Private,Employee use only,,,,,,1,,,,,GPS,39.183267,-85.8947,2015-01-06,53724,2015-01-06 17:48:11 UTC,P,,,2013-12-05,,,,,J1772
BD,Pacific Biodiesel Inc - Burt's Service,1342 N School St,,Honolulu,HI,96817,,808-841-6711,E,,Public,"6am-10:30pm M-Sat, 7am-10pm Sun",A Cash D M V Wright_Exp,"B20, any blend up to B20 available",,,,,,,,,200-8,21.3318109,-157.866066,2015-04-03,38045,2015-04-03 17:01:18 UTC,P,,,2009-09-30,,,,,
ELEC,Gay Brewer Jr Golf Course,469 Parkway Dr,,Lexington,KY,40504,,859-288-2900,E,,Public,Dawn to dusk daily,,,,,,1,,,,,200-8,38.0356043,-84.52542270000001,2015-01-06,60195,2015-02-16 19:47:30 UTC,LG,,,2013-03-12,,,,,J1772
E85,Chevron,1601 Research Park Dr,I-80 and Richards Blvd - south exit,Davis,CA,95618,,530-750-0799,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,38.5403405,-121.7319544,2015-01-06,60320,2015-04-08 18:32:08 UTC,P,,,2014-01-01,,,,false,
E85,Propel Fuels - Shell,12042 E Firestone Blvd,,Norwalk,CA,90650,,562-863-7786,E,,Public,24 hours daily; Also accept Propel CleanDrive fleet card,Cash A D M V FuelMan Voyager Wright_Exp,,,,,,,,,,200-8,33.9092939,-118.0762113,2015-01-06,41179,2015-04-15 14:31:14 UTC,P,,,2011-06-30,,,,false,
ELEC,AutoNation Nissan of Marietta,925 Cobb Pkwy SE,,Marietta,GA,30060,,770-422-4546,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,33.9298795,-84.5086792,2015-01-06,39990,2015-02-10 18:27:33 UTC,P,,,2011-03-15,,,,,J1772
E85,Murray State University,615 Gilbert Graves Dr,200 Transportation Building,Murray,KY,42071,,,E,,Private - Government only,,,,,,,,,,,,200-8,36.616933,-88.3193278,2015-01-06,20877,2015-01-06 17:46:41 UTC,SG,,,2001-06-15,,,,false,
LPG,Blossman Gas Inc,560 S 16th Ave,,Laurel,MS,39440,,601-428-5441,E,,Public,8am-5pm M-F,A Cash D M V,,,,,,,,,,200-8,31.6848419,-89.1468252,2015-01-06,26893,2015-01-06 17:46:28 UTC,P,,,,,,true,,
E85,Brookville Maintenance Facility,8710 Brookville Rd,Brookville Rd and Lytonsville Rd,Silver Spring,MD,20910,,,E,,Private - Government only,,,,,,,,,,,,200-8,38.998154,-77.057344,2015-01-06,41900,2015-01-06 17:45:52 UTC,LG,,,2011-03-01,,,,false,
E85,Kwik Trip #235,158 N Main St,,Fond Du Lac,WI,54935,,920-921-2783,E,,Public,24 hours daily,Cash Checks A D M V FuelMan Voyager Wright_Exp,,,,,,,,,,200-8,43.783265,-88.447752,2015-04-03,64317,2015-04-03 17:12:06 UTC,P,,,2014-11-01,,,,false,
ELEC,JBG - Choke Cherry - Rockville MD,1 Choke Cherry Road,,Rockville,MD,20850,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,39.112689,-77.185113,2015-04-23,48399,2015-04-23 07:11:56 UTC,,,,,,,,,J1772
E85,Break Time Convenience Store #3026,2101 W Ash St,,Columbia,MO,65203,,573-445-7425,E,,Public,24 hours daily,A Checks Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-8,38.957916,-92.372101,2015-01-06,28993,2015-01-06 17:46:53 UTC,P,,,2006-03-15,,,,false,
ELEC,Roland D Kelly Nissan,420 Cabot St,,Beverly,MA,01915,,978-922-1405,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,42.560051,-70.884297,2015-01-06,45876,2015-02-10 18:40:40 UTC,P,,,2012-01-31,,,,,J1772
ELEC,OUC,5151 Raleigh St,,Orlando,FL,32811,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,28.5280247,-81.4475861,2015-04-23,37161,2015-04-23 07:53:06 UTC,,,,,,,,,NEMA520 J1772
ELEC,Echo Aventura,3250 NE 188 Street,,Aventura,FL,33180,,800-663-5633,E,,Public,MO: 12 hours; TU: 12 hours; WE: 12 hours; TH: 12 hours; FR: 12 hours; SA: 12 hours; SU: 12 hours,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,25.949131,-80.1354575,2015-04-23,62476,2015-04-23 07:35:14 UTC,,,,,,,,,J1772
LPG,Potts Gas Co,12728 State Highway 19,2 miles north of IH-20,Canton,TX,75103,,903-567-6338,E,,Public - Call ahead,"8am-5pm M-F, 8am-12pm Sat",Cash D M V,,,,,,,,,,200-8,32.6059006,-95.8502923,2015-01-06,22236,2015-01-06 17:48:58 UTC,P,,,,,,false,,
E85,Holiday Stationstore #73,8401 Lyndale Ave S,,Bloomington,MN,55420,,952-881-6083,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,44.8510681,-93.28788430000002,2015-03-04,16241,2015-03-04 14:11:11 UTC,P,,,2006-10-15,,,,false,
E85,Bonneville Power Administration,5411 NE Highway 99,,Vancouver,WA,98663,,,E,,Private - Government only,,Wright_Exp,,,,,,,,,,GPS,45.662257,-122.664489,2015-01-06,31703,2015-01-06 17:47:03 UTC,FG,8,U.S. Department of Energy,2006-07-15,,,,false,
E85,Robert J Dole Medical Center,5500 E Kellogg,,Wichita,KS,67218,,,E,,Private,,,,,,,,,,,,200-8,37.6813519,-97.274539,2015-01-06,52449,2015-01-06 17:47:04 UTC,FG,19,Department of Veterans Affairs,2013-06-30,,,,false,
ELEC,TRANSCOMM,2 E Concord St,,Boston,MA,02118,,888-758-4389,E,,Public,24 hours daily,,,,,2,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,42.3348188,-71.071088,2015-04-23,65021,2015-04-23 07:46:35 UTC,,,,,,,,,NEMA520 J1772
E85,Kum & Go #302,2905 4th Ave S,,Clear Lake,IA,50428,,641-357-6041,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-8,43.1336852,-93.3508873,2015-03-04,28765,2015-03-04 01:19:19 UTC,P,,,2006-02-15,,,,false,
ELEC,City of Richmond - Main Street Center,900 E Broad St,,Richmond,VA,23219,,804-646-2041,P,2015-03-31,PLANNED - not yet accessible (Public),24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,200-8,37.5409689,-77.432979,2015-03-04,63346,2015-03-04 01:16:19 UTC,LG,,,,,,,,CHADEMO J1772COMBO
LPG,Waltlou Propane Gas,455 Cambridge St,"Located on Route 1, 1.5 miles North of the river",Fredericksburg,VA,22405,,540-373-0850,E,,Public,"8am-5pm M-F, 8am-5pm Sat, 9am-5pm Sun",A Checks Cash D M V,,,,,,,,,,200-8,38.343364,-77.4596989,2015-01-06,54053,2015-01-06 17:49:02 UTC,P,,,,,,true,,
ELEC,2800 San Jacinto,2800 San Jacinto,,Houston,TX,77004,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,29.742916,-95.373811,2015-04-23,52128,2015-04-23 07:14:23 UTC,,,,,,,,,J1772
ELEC,Las Vegas Convention Center,3150 Paradise Rd,Located at Paradise Rd and Convention Center Dr,Las Vegas,NV,89109,,702-892-0711,E,,Public,24 hours daily,,,,,,4,,,,,GPS,36.132778,-115.155278,2015-01-06,62447,2015-01-06 17:47:13 UTC,P,,,2013-12-27,,,,,J1772
ELEC,Fox Studio Operations,10201 Pico Blvd,,Los Angeles,CA,90035,,888-998-2546,E,,Public,unknown,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,34.049144,-118.412694,2015-04-23,48359,2015-04-23 07:11:35 UTC,,,,,,,,,J1772
ELEC,DRY CREEK INN,198 Dry Creek Rd,,Healdsburg,CA,95448,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,38.625914,-122.8767842,2015-04-23,66611,2015-04-23 07:39:34 UTC,,,,,,,,,J1772
E85,Road Ranger #181,500 Toronto Rd,,Springfield,IL,62711,,815-516-0863,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,39.7136311,-89.64731119999999,2015-01-06,51640,2015-01-06 17:44:13 UTC,P,,,2011-12-15,,,,false,
ELEC,Colorado Mountain College - Leadville,901 S Highway 24,,Leadville,CO,80461,,719-486-2015,E,,Public,7am-9pm daily,,,,,,2,,,,,200-8,39.2401051,-106.3024776,2015-01-06,62050,2015-01-06 17:46:53 UTC,P,,,2014-06-12,,,,,J1772
ELEC,CPSE-SATX,4821 Broadway St,,San Antonio,TX,78209,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,29.470615,-98.464322,2015-04-23,43270,2015-04-23 07:55:18 UTC,,,,,,,,,J1772
ELEC,Westin Kierland Resort and Spa,6902 E. Greenway,,Scottsdale,AZ,85254,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.625432,-111.932871,2015-04-23,45278,2015-04-23 07:11:28 UTC,,,,,,,,,J1772
LPG,U-Haul,55 E 3900 S,,Salt Lake City,UT,84107,,801-266-3733,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Checks Cash D M V,,,,,,,,,,200-8,40.687699,-111.889744,2015-01-06,33901,2015-01-06 17:47:28 UTC,P,,,,,,true,,
LPG,Fencl Oil & LP Co,2345 172nd Ave,,Decorah,IA,52101,,563-569-8205,E,,Public - Call ahead,8am-5pm M-F,Checks Cash D M V,,,,,,,,,,200-8,43.277106,-91.740056,2015-04-03,51113,2015-04-03 16:58:26 UTC,P,,,,,,false,,
LPG,Western Propane Services Inc,12600 Western Ave,"From 22 Fwy exit Beach Blvd. North to Garden Grove Blvd., turn left (west) to Western, turn right (north) approx. 2/10ths mile on east side of street.",Garden Grove,CA,92841,,714-893-9329,E,,Public,"8am-6pm M-W, 8am-7pm Th-F, 9am-6pm Sat, 11am-6pm Sun",Cash Checks D M V,,,,,,,,,,200-8,33.7790111,-118.0011955,2015-01-06,14747,2015-04-22 20:22:08 UTC,P,,,,,,false,,
BD,Stripes Store #210,2200 Spur 239,,Del Rio,TX,78840,,830-774-1881,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,29.349292900000002,-100.9176528,2015-01-06,63793,2015-01-06 17:48:19 UTC,P,,,2014-10-01,,,,,
LPG,Servigas - Ikard & Newsom,8319 Highway 478,,Vado,NM,88072,,575-233-3752  888-829-6657,E,,Public,8am-4:45pm M-F,A Checks Cash D M V,,,,,,,,,,GPS,32.1157308,-106.6650808,2015-01-06,36098,2015-01-06 17:47:48 UTC,P,,,,,,true,,
E85,Corner Store #1076,9676 Westover Hills Blvd,,San Antonio,TX,78251,,800-324-8464,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,29.4690275,-98.6755194,2015-04-03,64804,2015-04-03 17:13:06 UTC,P,,,2014-12-15,,,,false,
ELEC,Ruby Falls,1720 South Scenic Hwy,,Chattanooga,TN,37409,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,35.018887,-85.339767,2015-04-23,41474,2015-04-23 07:10:41 UTC,,,,,,,,,J1772
ELEC,Sierra Club,503 W Franklin,Located on the west side of the building,Boise,ID,83702,,208-384-1023,E,,Public,24 hours daily,,,,,,1,,,,,200-8,43.6184226,-116.1955915,2015-03-04,64398,2015-03-04 14:25:44 UTC,P,,,2014-11-18,,,,,J1772
ELEC,Hall Nissan,3417 Western Branch Blvd,,Chesapeake,VA,23321,,757-673-8000,E,,Private,,,,,,,1,,,,,200-8,36.8650124,-76.4181516,2015-01-06,47548,2015-02-10 18:26:39 UTC,P,,,2012-01-31,,,,,J1772
ELEC,Portland General Electric,7800 SW Mohawk St,,Tualatin,OR,97062,,503-892-7345,E,,Private,Employee use only,,,,,4,,,,,,200-8,45.375865,-122.75821,2015-04-03,52589,2015-04-03 17:07:35 UTC,T,,,2013-06-01,,,,,NEMA520
ELEC,JNS,3320 Grove Ave,,Berwyn,IL,60402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,41.831528,-87.794338,2015-04-23,41530,2015-04-23 07:43:08 UTC,,,,,,,,,J1772
BD,Person County - North Carolina DOT,517 Leasburg Rd,"North of US 157 and NC 49, west of Roxboro",Roxboro,NC,27574,,,E,,Private - Government only,,,B20,,,,,,,,,200-8,36.3917837,-78.9971506,2015-01-06,21780,2015-01-06 17:49:28 UTC,SG,,,2003-01-15,,,,,
ELEC,NRG eVgo - Whole Foods Market,3000 Telegraph Ave,,Berkeley,CA,94705,,877-455-3833,E,,Public - Card key at all times,24 hours daily; eVgo network subscription and key fob required,,,,,1,1,1,,eVgo Network,https://www.evgonetwork.com/,GPS,37.855671,-122.260645,2015-01-06,61097,2015-04-20 18:07:58 UTC,T,,,2014-04-07,,,,,CHADEMO NEMA520 J1772
ELEC,CARCHARGING,350 E 30th St,,New York,NY,10016,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.741368,-73.975668,2015-04-23,56142,2015-04-23 07:51:53 UTC,,,,,,,,,NEMA520 J1772
ELEC,AVALON CHARGE,3000 Old Milton Pkwy,,Alpharetta,GA,30004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.070161,-84.2752472,2015-04-23,64041,2015-04-23 07:41:06 UTC,,,,,,,,,J1772
LPG,St George 76 - Circle K,636 W Florida Ave,,Hemet,CA,92543,,951-929-7000,E,,Public,9am-10pm daily,Cash A D M V,,,,,,,,,,200-8,33.7478031,-116.9777644,2015-01-06,64432,2015-04-21 20:58:53 UTC,P,,,2015-04-21,,,false,,
ELEC,UC Davis - Lot 49 Visitor Parking,La Rue Rd and Garrod Dr,,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily,,,,,,2,,,,,GPS,38.5344111,-121.7600026,2013-10-31,53373,2015-01-08 21:35:30 UTC,P,,,2013-03-06,,,,,J1772
ELEC,SCOPE - Norfolk,201 E Brambleton Ave,,Norfolk,VA,23510,,757-664-6464,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,200-9,36.8521468,-76.2861968,2015-03-04,63350,2015-03-04 15:21:57 UTC,P,,,2015-02-04,,,,,CHADEMO J1772COMBO
ELEC,Virginia Commonwealth University (VCU) - N-Deck Parking Deck,615 N 10th St,2nd level,Richmond,VA,23298,,804-828-2421,E,,Private,"7am-2am daily; only open to students, faculty, and staff with parking permits for this facility",,,,,,2,,,,,GPS,37.543387,-77.42953,2015-01-06,39575,2015-01-06 17:49:38 UTC,SG,,,2011-05-15,,,,,J1772
